storm_id,storm_name,observation_time,status,record_identifier,latitude,longitude,maximum_sustained_wind_knots,minimum_central_pressure_mb
AL042021,Danny,2021-06-28 18:00:00,TS,,32.0,-79.5,40,1009
AL042021,Danny,2021-06-28 23:20:00,TS,L,32.3,-80.5,35,1010
AL042021,Danny,2021-06-29 00:00:00,TD,,32.4,-80.7,30,1011
AL052021,Elsa,2021-06-30 18:00:00,TD,,9.4,-42.8,30,1008
AL052021,Elsa,2021-07-01 00:00:00,TS,,9.3,-45.3,35,1007
AL052021,Elsa,2021-07-01 06:00:00,TS,,9.4,-47.7,35,1006
AL052021,Elsa,2021-07-01 12:00:00,TS,,9.9,-50.2,40,1005
AL052021,Elsa,2021-07-01 18:00:00,TS,,10.7,-52.6,45,1004
AL052021,Elsa,2021-07-02 00:00:00,TS,,11.5,-55.0,50,1002
AL052021,Elsa,2021-07-02 06:00:00,TS,,12.3,-57.3,55,1000
AL052021,Elsa,2021-07-02 12:00:00,HU,,13.0,-59.8,65,995
AL052021,Elsa,2021-07-02 18:00:00,HU,,13.8,-62.4,75,991
AL052021,Elsa,2021-07-03 00:00:00,HU,,14.7,-65.1,70,995
AL052021,Elsa,2021-07-03 06:00:00,HU,,15.7,-67.9,65,998
AL052021,Elsa,2021-07-03 12:00:00,TS,,16.6,-70.3,60,1000
AL052021,Elsa,2021-07-03 18:00:00,TS,,17.2,-72.5,60,1002
AL052021,Elsa,2021-07-04 00:00:00,TS,,17.6,-74.4,55,1004
AL052021,Elsa,2021-07-04 06:00:00,TS,,18.0,-75.5,55,1006
AL052021,Elsa,2021-07-04 12:00:00,TS,,18.5,-76.5,50,1007
AL052021,Elsa,2021-07-04 18:00:00,TS,,19.3,-77.6,50,1007
AL052021,Elsa,2021-07-05 00:00:00,TS,,20.1,-78.6,55,1005
AL052021,Elsa,2021-07-05 06:00:00,TS,,20.7,-79.6,55,1005
AL052021,Elsa,2021-07-05 12:00:00,TS,,21.3,-80.7,55,1005
AL052021,Elsa,2021-07-05 18:00:00,TS,,22.1,-81.5,55,1005
AL052021,Elsa,2021-07-05 18:30:00,TS,L,22.2,-81.6,55,1005
AL052021,Elsa,2021-07-06 00:00:00,TS,,22.9,-82.0,50,1005
AL052021,Elsa,2021-07-06 06:00:00,TS,,23.7,-82.4,50,1005
AL052021,Elsa,2021-07-06 12:00:00,TS,,24.6,-82.7,55,1003
AL052021,Elsa,2021-07-06 18:00:00,TS,,25.5,-82.9,60,997
AL052021,Elsa,2021-07-07 00:00:00,HU,,26.6,-83.2,65,996
AL052021,Elsa,2021-07-07 06:00:00,TS,,27.8,-83.5,55,998
AL052021,Elsa,2021-07-07 12:00:00,TS,,29.1,-83.6,55,999
AL052021,Elsa,2021-07-07 14:30:00,TS,L,29.8,-83.5,55,1000
AL052021,Elsa,2021-07-07 18:00:00,TS,,30.3,-83.4,45,1002
AL052021,Elsa,2021-07-08 00:00:00,TS,,31.5,-82.7,45,1005
AL052021,Elsa,2021-07-08 06:00:00,TS,,32.8,-81.8,40,1006
AL052021,Elsa,2021-07-08 12:00:00,TS,,34.2,-80.5,40,1006
AL052021,Elsa,2021-07-08 18:00:00,TS,,35.5,-79.0,45,1004
AL052021,Elsa,2021-07-09 00:00:00,TS,,36.8,-77.4,45,1003
AL052021,Elsa,2021-07-09 06:00:00,TS,,38.4,-75.5,50,1001
AL052021,Elsa,2021-07-09 12:00:00,TS,,40.3,-73.1,50,999
AL052021,Elsa,2021-07-09 15:00:00,TS,L,40.9,-72.3,50,999
AL052021,Elsa,2021-07-09 16:30:00,TS,L,41.4,-71.7,50,999
AL062021,Fred,2021-08-11 00:00:00,TS,,17.3,-66.1,35,1009
AL062021,Fred,2021-08-11 06:00:00,TS,,17.7,-67.6,35,1007
AL062021,Fred,2021-08-11 12:00:00,TS,,18.0,-69.0,40,1005
AL062021,Fred,2021-08-11 17:00:00,TS,L,18.4,-70.1,40,1005
AL062021,Fred,2021-08-11 18:00:00,TS,,18.5,-70.4,35,1006
AL062021,Fred,2021-08-12 00:00:00,TD,,19.2,-71.7,30,1009
AL062021,Fred,2021-08-12 06:00:00,TD,,20.0,-72.9,30,1010
AL062021,Fred,2021-08-12 12:00:00,TD,,20.5,-73.9,30,1010
AL062021,Fred,2021-08-12 18:00:00,TD,,20.9,-74.7,30,1010
AL062021,Fred,2021-08-13 00:00:00,TS,,21.2,-75.5,35,1010
AL062021,Fred,2021-08-13 06:00:00,TS,,21.6,-76.6,35,1010
AL072021,Grace,2021-08-13 06:00:00,TD,,15.0,-46.7,30,1010
AL062021,Fred,2021-08-13 12:00:00,TD,,22.0,-77.7,30,1010
AL072021,Grace,2021-08-13 12:00:00,TD,,15.2,-48.7,30,1010
AL062021,Fred,2021-08-13 18:00:00,TD,,22.3,-79.0,30,1011
AL072021,Grace,2021-08-13 18:00:00,TD,,15.3,-50.8,30,1010
AL072021,Grace,2021-08-14 00:00:00,TD,,15.4,-52.8,30,1010
AL072021,Grace,2021-08-14 06:00:00,TD,,15.7,-54.8,30,1010
AL072021,Grace,2021-08-14 12:00:00,TS,,16.1,-57.2,35,1009
AL072021,Grace,2021-08-14 18:00:00,TS,,16.2,-59.5,35,1009
AL072021,Grace,2021-08-15 00:00:00,TD,,16.5,-61.7,30,1010
AL072021,Grace,2021-08-15 06:00:00,TD,,16.7,-63.7,30,1010
AL062021,Fred,2021-08-15 12:00:00,TS,,25.7,-84.7,35,1008
AL072021,Grace,2021-08-15 12:00:00,TD,,16.9,-65.4,30,1010
AL062021,Fred,2021-08-15 18:00:00,TS,,26.4,-85.2,40,1005
AL072021,Grace,2021-08-15 18:00:00,TD,,17.0,-66.7,30,1011
AL082021,Henri,2021-08-15 18:00:00,TD,,34.1,-62.7,25,1011
AL062021,Fred,2021-08-16 00:00:00,TS,,27.0,-85.8,50,999
AL072021,Grace,2021-08-16 00:00:00,TD,,17.1,-68.1,30,1011
AL082021,Henri,2021-08-16 00:00:00,TD,,33.4,-62.7,30,1010
AL062021,Fred,2021-08-16 06:00:00,TS,,27.8,-85.9,50,996
AL072021,Grace,2021-08-16 06:00:00,TD,,17.2,-69.6,30,1010
AL082021,Henri,2021-08-16 06:00:00,TD,,32.5,-62.7,30,1010
AL062021,Fred,2021-08-16 12:00:00,TS,,28.7,-85.7,50,993
AL072021,Grace,2021-08-16 12:00:00,TS,,17.5,-70.8,35,1007
AL082021,Henri,2021-08-16 12:00:00,TD,,31.6,-62.7,30,1010
AL072021,Grace,2021-08-16 16:30:00,TS,L,17.7,-71.4,35,1007
AL062021,Fred,2021-08-16 18:00:00,TS,,29.5,-85.4,55,991
AL072021,Grace,2021-08-16 18:00:00,TS,,17.8,-71.7,35,1007
AL082021,Henri,2021-08-16 18:00:00,TS,,31.1,-62.9,35,1009
AL062021,Fred,2021-08-16 19:00:00,TS,L,29.7,-85.4,55,991
AL062021,Fred,2021-08-17 00:00:00,TS,,30.6,-85.4,45,998
AL072021,Grace,2021-08-17 00:00:00,TS,,17.9,-73.2,35,1006
AL082021,Henri,2021-08-17 00:00:00,TS,,30.8,-63.1,40,1008
AL062021,Fred,2021-08-17 06:00:00,TS,,31.7,-85.4,35,1004
AL072021,Grace,2021-08-17 06:00:00,TS,,18.0,-74.8,40,1006
AL082021,Henri,2021-08-17 06:00:00,TS,,30.6,-63.3,45,1004
AL062021,Fred,2021-08-17 12:00:00,TD,,32.8,-85.2,25,1006
AL072021,Grace,2021-08-17 12:00:00,TS,,18.2,-76.1,45,1005
AL082021,Henri,2021-08-17 12:00:00,TS,,30.4,-63.6,45,1004
AL072021,Grace,2021-08-17 14:00:00,TS,L,18.2,-76.6,50,1004
AL062021,Fred,2021-08-17 18:00:00,TD,,34.0,-84.7,25,1008
AL072021,Grace,2021-08-17 18:00:00,TS,,18.3,-77.4,50,1003
AL082021,Henri,2021-08-17 18:00:00,TS,,30.3,-63.9,55,1000
AL072021,Grace,2021-08-18 00:00:00,TS,,18.3,-78.6,50,1000
AL082021,Henri,2021-08-18 00:00:00,TS,,30.2,-64.5,55,998
AL072021,Grace,2021-08-18 06:00:00,TS,,18.7,-80.1,55,998
AL082021,Henri,2021-08-18 06:00:00,TS,,30.1,-65.3,55,998
AL072021,Grace,2021-08-18 12:00:00,HU,,19.2,-81.5,65,993
AL082021,Henri,2021-08-18 12:00:00,TS,,30.0,-66.2,55,998
AL072021,Grace,2021-08-18 18:00:00,HU,,19.6,-83.0,70,990
AL082021,Henri,2021-08-18 18:00:00,TS,,29.9,-67.1,60,995
AL072021,Grace,2021-08-19 00:00:00,HU,,19.7,-84.8,70,988
AL082021,Henri,2021-08-19 00:00:00,TS,,29.7,-68.0,60,995
AL072021,Grace,2021-08-19 06:00:00,HU,,19.9,-86.4,70,985
AL082021,Henri,2021-08-19 06:00:00,TS,,29.5,-69.0,60,995
AL072021,Grace,2021-08-19 09:45:00,HU,L,20.1,-87.5,75,978
AL072021,Grace,2021-08-19 12:00:00,TS,,20.2,-88.1,60,994
AL082021,Henri,2021-08-19 12:00:00,TS,,29.5,-70.0,60,995
AL072021,Grace,2021-08-19 18:00:00,TS,,20.5,-89.5,45,998
AL082021,Henri,2021-08-19 18:00:00,TS,,29.6,-71.0,55,999
AL072021,Grace,2021-08-20 00:00:00,TS,,20.8,-91.1,55,994
AL082021,Henri,2021-08-20 00:00:00,TS,,29.7,-72.0,55,997
AL072021,Grace,2021-08-20 06:00:00,TS,,20.7,-92.6,60,991
AL082021,Henri,2021-08-20 06:00:00,TS,,29.9,-72.9,55,995
AL072021,Grace,2021-08-20 12:00:00,HU,,20.6,-93.8,75,982
AL082021,Henri,2021-08-20 12:00:00,TS,,30.1,-73.6,55,995
AL072021,Grace,2021-08-20 18:00:00,HU,,20.6,-94.7,85,975
AL082021,Henri,2021-08-20 18:00:00,TS,,30.8,-73.8,60,994
AL072021,Grace,2021-08-21 00:00:00,HU,,20.7,-95.8,105,967
AL082021,Henri,2021-08-21 00:00:00,TS,,31.6,-73.7,60,993
AL072021,Grace,2021-08-21 05:30:00,HU,L,20.6,-97.1,105,967
AL072021,Grace,2021-08-21 06:00:00,HU,,20.6,-97.2,100,969
AL082021,Henri,2021-08-21 06:00:00,TS,,32.5,-73.4,60,993
AL072021,Grace,2021-08-21 12:00:00,TS,,20.2,-98.0,60,988
AL082021,Henri,2021-08-21 12:00:00,HU,,33.6,-72.7,65,991
AL082021,Henri,2021-08-21 18:00:00,HU,,35.4,-71.8,65,990
AL082021,Henri,2021-08-22 00:00:00,HU,,37.6,-70.9,65,988
AL082021,Henri,2021-08-22 06:00:00,HU,,39.4,-71.0,65,986
AL082021,Henri,2021-08-22 12:00:00,TS,,40.7,-71.3,55,986
AL082021,Henri,2021-08-22 15:20:00,TS,L,41.2,-71.6,55,987
AL082021,Henri,2021-08-22 16:15:00,TS,L,41.3,-71.8,55,988
AL082021,Henri,2021-08-22 18:00:00,TS,,41.5,-72.0,40,991
AL082021,Henri,2021-08-23 00:00:00,TD,,41.8,-73.0,30,1000
AL082021,Henri,2021-08-23 06:00:00,TD,,41.7,-74.4,25,1005
AL082021,Henri,2021-08-23 12:00:00,TD,,41.6,-74.2,25,1005
AL092021,Ida,2021-08-26 12:00:00,TD,,16.5,-78.9,30,1006
AL092021,Ida,2021-08-26 18:00:00,TS,,17.4,-79.5,35,1006
AL092021,Ida,2021-08-27 00:00:00,TS,,18.3,-80.2,40,1004
AL092021,Ida,2021-08-27 06:00:00,TS,,19.4,-80.9,45,1002
AL092021,Ida,2021-08-27 12:00:00,TS,,20.4,-81.7,55,996
AL092021,Ida,2021-08-27 18:00:00,HU,L,21.5,-82.6,70,987
AL092021,Ida,2021-08-27 23:25:00,HU,L,22.4,-83.2,70,988
AL092021,Ida,2021-08-28 00:00:00,HU,,22.6,-83.5,70,989
AL092021,Ida,2021-08-28 06:00:00,HU,,23.5,-84.7,70,987
AL102021,Kate,2021-08-28 06:00:00,TD,,13.7,-49.8,30,1008
AL092021,Ida,2021-08-28 12:00:00,HU,,24.4,-85.7,70,986
AL102021,Kate,2021-08-28 12:00:00,TD,,14.5,-50.0,30,1008
AL092021,Ida,2021-08-28 18:00:00,HU,,25.6,-86.6,80,976
AL102021,Kate,2021-08-28 18:00:00,TD,,15.2,-50.0,30,1008
AL112021,Julian,2021-08-28 18:00:00,TD,,32.2,-51.0,30,1008
AL092021,Ida,2021-08-29 00:00:00,HU,,26.7,-87.6,90,967
AL102021,Kate,2021-08-29 00:00:00,TD,,16.2,-49.9,30,1008
AL112021,Julian,2021-08-29 00:00:00,TD,,32.6,-50.1,30,1006
AL092021,Ida,2021-08-29 06:00:00,HU,,27.6,-88.7,115,950
AL102021,Kate,2021-08-29 06:00:00,TD,,17.3,-50.0,30,1008
AL112021,Julian,2021-08-29 06:00:00,TS,,33.5,-49.3,35,1003
AL092021,Ida,2021-08-29 12:00:00,HU,,28.5,-89.6,130,929
AL102021,Kate,2021-08-29 12:00:00,TD,,18.4,-50.2,30,1008
AL112021,Julian,2021-08-29 12:00:00,TS,,34.5,-47.8,45,997
AL092021,Ida,2021-08-29 16:55:00,HU,L,29.1,-90.2,130,931
AL092021,Ida,2021-08-29 18:00:00,HU,,29.2,-90.4,125,932
AL102021,Kate,2021-08-29 18:00:00,TD,,19.2,-50.3,30,1008
AL112021,Julian,2021-08-29 18:00:00,TS,,35.9,-45.7,50,995
AL092021,Ida,2021-08-30 00:00:00,HU,,29.9,-90.6,105,944
AL102021,Kate,2021-08-30 00:00:00,TD,,19.8,-50.5,30,1008
AL112021,Julian,2021-08-30 00:00:00,TS,,37.1,-42.6,50,994
AL092021,Ida,2021-08-30 06:00:00,HU,,30.6,-90.8,65,978
AL102021,Kate,2021-08-30 06:00:00,TS,,20.5,-50.6,35,1006
AL112021,Julian,2021-08-30 06:00:00,TS,,38.9,-40.0,50,993
AL092021,Ida,2021-08-30 12:00:00,TS,,31.5,-90.9,40,992
AL102021,Kate,2021-08-30 12:00:00,TS,,21.3,-50.8,40,1004
AL092021,Ida,2021-08-30 18:00:00,TS,,32.2,-90.5,35,996
AL102021,Kate,2021-08-30 18:00:00,TS,,22.1,-50.9,35,1006
AL092021,Ida,2021-08-31 00:00:00,TD,,33.0,-90.0,30,996
AL102021,Kate,2021-08-31 00:00:00,TS,,22.6,-50.9,35,1006
AL092021,Ida,2021-08-31 06:00:00,TD,,33.8,-89.4,25,996
AL102021,Kate,2021-08-31 06:00:00,TS,,22.8,-50.9,35,1006
AL092021,Ida,2021-08-31 12:00:00,TD,,34.4,-88.4,25,996
AL102021,Kate,2021-08-31 12:00:00,TD,,23.2,-50.9,30,1007
AL092021,Ida,2021-08-31 18:00:00,TD,,35.1,-87.1,20,999
AL102021,Kate,2021-08-31 18:00:00,TD,,23.9,-50.9,30,1007
AL122021,Larry,2021-08-31 18:00:00,TD,,11.5,-20.6,30,1006
AL092021,Ida,2021-09-01 00:00:00,TD,,35.8,-85.5,20,1000
AL102021,Kate,2021-09-01 00:00:00,TD,,24.6,-51.2,30,1007
AL122021,Larry,2021-09-01 00:00:00,TS,,11.9,-22.5,35,1005
AL092021,Ida,2021-09-01 06:00:00,TD,,36.7,-83.6,20,1000
AL102021,Kate,2021-09-01 06:00:00,TD,,25.3,-51.5,30,1008
AL122021,Larry,2021-09-01 06:00:00,TS,,12.2,-24.5,40,1004
AL102021,Kate,2021-09-01 12:00:00,TD,,26.6,-52.3,30,1009
AL122021,Larry,2021-09-01 12:00:00,TS,,12.4,-26.5,45,1003
AL122021,Larry,2021-09-01 18:00:00,TS,,12.5,-28.4,55,999
AL122021,Larry,2021-09-02 00:00:00,TS,,12.7,-30.0,60,996
AL122021,Larry,2021-09-02 06:00:00,HU,,13.0,-31.6,65,991
AL122021,Larry,2021-09-02 12:00:00,HU,,13.3,-33.3,70,987
AL122021,Larry,2021-09-02 18:00:00,HU,,13.6,-35.0,70,987
AL122021,Larry,2021-09-03 00:00:00,HU,,13.9,-36.7,75,985
AL122021,Larry,2021-09-03 06:00:00,HU,,14.1,-38.4,80,983
AL122021,Larry,2021-09-03 12:00:00,HU,,14.4,-40.0,80,980
AL122021,Larry,2021-09-03 18:00:00,HU,,14.7,-41.4,90,973
AL122021,Larry,2021-09-04 00:00:00,HU,,15.2,-42.7,100,964
AL122021,Larry,2021-09-04 06:00:00,HU,,15.8,-44.0,110,956
AL122021,Larry,2021-09-04 12:00:00,HU,,16.4,-45.3,110,956
AL122021,Larry,2021-09-04 18:00:00,HU,,17.0,-46.5,105,958
AL122021,Larry,2021-09-05 00:00:00,HU,,17.7,-47.5,105,958
AL122021,Larry,2021-09-05 06:00:00,HU,,18.4,-48.5,105,958
AL122021,Larry,2021-09-05 12:00:00,HU,,19.2,-49.4,110,953
AL122021,Larry,2021-09-05 18:00:00,HU,,20.0,-50.3,110,953
AL122021,Larry,2021-09-06 00:00:00,HU,,20.7,-51.2,110,953
AL122021,Larry,2021-09-06 06:00:00,HU,,21.2,-52.0,105,956
AL122021,Larry,2021-09-06 12:00:00,HU,,21.6,-52.7,105,956
AL122021,Larry,2021-09-06 18:00:00,HU,,22.1,-53.5,105,956
AL122021,Larry,2021-09-07 00:00:00,HU,,22.7,-54.2,105,956
AL122021,Larry,2021-09-07 06:00:00,HU,,23.3,-54.8,100,960
AL122021,Larry,2021-09-07 12:00:00,HU,,24.0,-55.4,95,963
AL122021,Larry,2021-09-07 18:00:00,HU,,24.7,-56.0,95,965
AL122021,Larry,2021-09-08 00:00:00,HU,,25.4,-56.5,95,966
AL122021,Larry,2021-09-08 06:00:00,HU,,26.2,-57.1,95,966
AL122021,Larry,2021-09-08 12:00:00,HU,,27.2,-57.9,90,966
AL122021,Larry,2021-09-08 18:00:00,HU,,28.2,-58.9,90,967
AL132021,Mindy,2021-09-08 18:00:00,TS,,28.4,-86.8,35,1006
AL122021,Larry,2021-09-09 00:00:00,HU,,29.1,-59.9,85,968
AL132021,Mindy,2021-09-09 00:00:00,TS,,29.5,-85.4,45,1001
AL132021,Mindy,2021-09-09 01:15:00,TS,L,29.7,-85.1,50,1000
AL122021,Larry,2021-09-09 06:00:00,HU,,30.1,-60.8,80,968
AL132021,Mindy,2021-09-09 06:00:00,TS,,30.5,-83.9,35,1001
AL122021,Larry,2021-09-09 12:00:00,HU,,31.3,-61.5,80,966
AL132021,Mindy,2021-09-09 12:00:00,TD,,31.2,-81.8,30,1005
AL122021,Larry,2021-09-09 18:00:00,HU,,32.8,-62.1,80,966
AL132021,Mindy,2021-09-09 18:00:00,TD,,31.7,-79.4,30,1005
AL122021,Larry,2021-09-10 00:00:00,HU,,34.4,-62.3,80,966
AL122021,Larry,2021-09-10 06:00:00,HU,,36.5,-62.2,75,964
AL122021,Larry,2021-09-10 12:00:00,HU,,38.9,-61.1,70,961
AL122021,Larry,2021-09-10 18:00:00,HU,,41.9,-59.5,70,958
AL122021,Larry,2021-09-11 00:00:00,HU,,45.1,-56.6,70,958
AL122021,Larry,2021-09-11 03:30:00,HU,L,47.3,-54.6,70,958
AL122021,Larry,2021-09-11 06:00:00,HU,,48.8,-53.3,65,959
AL142021,Nicholas,2021-09-12 12:00:00,TS,,21.0,-95.2,35,1008
AL142021,Nicholas,2021-09-12 18:00:00,TS,,22.4,-95.6,35,1008
AL142021,Nicholas,2021-09-13 00:00:00,TS,,23.7,-96.1,40,1007
AL142021,Nicholas,2021-09-13 06:00:00,TS,,24.8,-96.5,50,1001
AL142021,Nicholas,2021-09-13 12:00:00,TS,,25.9,-96.7,50,1000
AL142021,Nicholas,2021-09-13 18:00:00,TS,,27.0,-96.6,55,998
AL142021,Nicholas,2021-09-14 00:00:00,HU,,28.0,-96.2,65,988
AL142021,Nicholas,2021-09-14 05:30:00,HU,L,28.7,-95.7,65,991
AL142021,Nicholas,2021-09-14 06:00:00,HU,,28.8,-95.7,65,991
AL142021,Nicholas,2021-09-14 12:00:00,TS,,29.3,-95.4,50,999
AL142021,Nicholas,2021-09-14 18:00:00,TS,,29.6,-94.9,35,1003
AL142021,Nicholas,2021-09-15 00:00:00,TD,,29.9,-94.4,30,1003
AL142021,Nicholas,2021-09-15 06:00:00,TD,,30.2,-93.8,30,1004
AL142021,Nicholas,2021-09-15 12:00:00,TD,,30.3,-93.1,25,1006
AL152021,Odette,2021-09-17 18:00:00,TS,,35.9,-72.7,35,1010
AL152021,Odette,2021-09-18 00:00:00,TS,,36.8,-71.4,40,1008
AL152021,Odette,2021-09-18 06:00:00,TS,,37.6,-70.1,40,1005
AL162021,Peter,2021-09-19 00:00:00,TD,,16.4,-52.7,30,1007
AL172021,Rose,2021-09-19 00:00:00,TD,,10.4,-27.4,30,1008
AL162021,Peter,2021-09-19 06:00:00,TS,,16.8,-54.4,35,1006
AL172021,Rose,2021-09-19 06:00:00,TD,,11.3,-27.8,30,1008
AL162021,Peter,2021-09-19 12:00:00,TS,,17.3,-55.8,40,1006
AL172021,Rose,2021-09-19 12:00:00,TD,,12.6,-28.4,30,1008
AL162021,Peter,2021-09-19 18:00:00,TS,,17.9,-57.0,45,1005
AL172021,Rose,2021-09-19 18:00:00,TS,,13.8,-29.4,35,1007
AL162021,Peter,2021-09-20 00:00:00,TS,,18.4,-58.0,45,1005
AL172021,Rose,2021-09-20 00:00:00,TS,,14.7,-30.6,35,1007
AL162021,Peter,2021-09-20 06:00:00,TS,,18.8,-59.0,45,1005
AL172021,Rose,2021-09-20 06:00:00,TS,,15.6,-31.8,35,1007
AL162021,Peter,2021-09-20 12:00:00,TS,,19.2,-60.1,45,1006
AL172021,Rose,2021-09-20 12:00:00,TS,,16.7,-32.9,35,1007
AL162021,Peter,2021-09-20 18:00:00,TS,,19.5,-61.2,45,1007
AL172021,Rose,2021-09-20 18:00:00,TS,,17.7,-34.1,40,1006
AL162021,Peter,2021-09-21 00:00:00,TS,,19.6,-62.3,45,1007
AL172021,Rose,2021-09-21 00:00:00,TS,,18.8,-35.3,50,1004
AL162021,Peter,2021-09-21 06:00:00,TS,,19.6,-63.2,40,1007
AL172021,Rose,2021-09-21 06:00:00,TS,,20.0,-36.1,40,1006
AL162021,Peter,2021-09-21 12:00:00,TS,,19.8,-64.0,35,1008
AL172021,Rose,2021-09-21 12:00:00,TS,,21.1,-36.7,35,1007
AL162021,Peter,2021-09-21 18:00:00,TD,,20.2,-64.6,30,1008
AL172021,Rose,2021-09-21 18:00:00,TS,,22.1,-37.3,35,1007
AL162021,Peter,2021-09-22 00:00:00,TD,,20.6,-65.2,30,1008
AL172021,Rose,2021-09-22 00:00:00,TS,,22.7,-37.7,35,1008
AL162021,Peter,2021-09-22 06:00:00,TD,,21.0,-65.8,30,1008
AL172021,Rose,2021-09-22 06:00:00,TD,,23.1,-38.1,30,1009
AL162021,Peter,2021-09-22 12:00:00,TD,,21.4,-66.4,30,1008
AL162021,Peter,2021-09-22 18:00:00,TD,,21.7,-66.9,30,1008
AL182021,Sam,2021-09-22 18:00:00,TD,,10.0,-33.1,30,1008
AL182021,Sam,2021-09-23 00:00:00,TD,,10.2,-34.4,30,1008
AL182021,Sam,2021-09-23 06:00:00,TS,,10.4,-36.0,35,1006
AL182021,Sam,2021-09-23 12:00:00,TS,,10.7,-37.6,45,1003
AL182021,Sam,2021-09-23 18:00:00,TS,,10.9,-39.0,50,1000
AL182021,Sam,2021-09-24 00:00:00,TS,,11.1,-40.3,60,997
AL182021,Sam,2021-09-24 06:00:00,HU,,11.4,-41.6,65,993
AL192021,Teresa,2021-09-24 06:00:00,SD,,31.4,-62.0,30,1011
AL182021,Sam,2021-09-24 12:00:00,HU,,11.6,-43.0,65,993
AL192021,Teresa,2021-09-24 12:00:00,SS,,32.8,-62.9,35,1010
AL182021,Sam,2021-09-24 18:00:00,HU,,11.9,-44.3,70,989
AL192021,Teresa,2021-09-24 18:00:00,SS,,33.6,-64.1,40,1008
AL182021,Sam,2021-09-25 00:00:00,HU,,12.3,-45.4,85,982
AL192021,Teresa,2021-09-25 00:00:00,SS,,34.1,-65.0,40,1008
AL182021,Sam,2021-09-25 06:00:00,HU,,12.6,-46.3,95,973
AL192021,Teresa,2021-09-25 06:00:00,SS,,34.3,-65.5,35,1009
AL182021,Sam,2021-09-25 12:00:00,HU,,12.8,-47.2,105,960
AL192021,Teresa,2021-09-25 12:00:00,SD,,34.3,-65.2,30,1010
AL182021,Sam,2021-09-25 18:00:00,HU,,13.1,-48.1,115,950
AL182021,Sam,2021-09-26 00:00:00,HU,,13.4,-48.8,130,943
AL182021,Sam,2021-09-26 06:00:00,HU,,13.6,-49.4,130,943
AL182021,Sam,2021-09-26 12:00:00,HU,,13.8,-50.0,130,939
AL182021,Sam,2021-09-26 18:00:00,HU,,14.1,-50.3,135,927
AL182021,Sam,2021-09-27 00:00:00,HU,,14.5,-50.6,130,940
AL182021,Sam,2021-09-27 06:00:00,HU,,15.0,-51.1,115,948
AL182021,Sam,2021-09-27 12:00:00,HU,,15.4,-51.7,105,955
AL182021,Sam,2021-09-27 18:00:00,HU,,15.9,-52.3,105,958
AL182021,Sam,2021-09-28 00:00:00,HU,,16.5,-52.9,105,955
AL182021,Sam,2021-09-28 06:00:00,HU,,16.9,-53.5,115,952
AL182021,Sam,2021-09-28 12:00:00,HU,,17.3,-54.1,115,952
AL182021,Sam,2021-09-28 18:00:00,HU,,17.7,-54.7,115,947
AL182021,Sam,2021-09-29 00:00:00,HU,,18.1,-55.3,115,947
AL182021,Sam,2021-09-29 06:00:00,HU,,18.6,-55.9,115,952
AL182021,Sam,2021-09-29 12:00:00,HU,,19.1,-56.6,115,952
AL202021,Victor,2021-09-29 12:00:00,TD,,7.8,-24.1,30,1006
AL182021,Sam,2021-09-29 18:00:00,HU,,19.7,-57.3,115,945
AL202021,Victor,2021-09-29 18:00:00,TS,,8.1,-25.1,35,1005
AL182021,Sam,2021-09-30 00:00:00,HU,,20.3,-58.0,125,940
AL202021,Victor,2021-09-30 00:00:00,TS,,8.3,-26.0,35,1005
AL182021,Sam,2021-09-30 06:00:00,HU,,21.0,-58.8,125,937
AL202021,Victor,2021-09-30 06:00:00,TS,,8.7,-27.1,40,1004
AL182021,Sam,2021-09-30 12:00:00,HU,,22.0,-59.6,125,937
AL202021,Victor,2021-09-30 12:00:00,TS,,9.2,-28.4,40,1003
AL182021,Sam,2021-09-30 18:00:00,HU,,23.0,-60.4,125,941
AL202021,Victor,2021-09-30 18:00:00,TS,,9.8,-29.5,45,1001
AL182021,Sam,2021-10-01 00:00:00,HU,,24.3,-61.0,125,938
AL202021,Victor,2021-10-01 00:00:00,TS,,10.5,-30.6,50,999
AL182021,Sam,2021-10-01 06:00:00,HU,,25.8,-61.6,130,936
AL202021,Victor,2021-10-01 06:00:00,TS,,11.0,-31.8,50,998
AL182021,Sam,2021-10-01 12:00:00,HU,,27.4,-61.9,130,936
AL202021,Victor,2021-10-01 12:00:00,TS,,11.4,-33.0,55,997
AL182021,Sam,2021-10-01 18:00:00,HU,,29.2,-61.9,130,937
AL202021,Victor,2021-10-01 18:00:00,TS,,11.8,-33.9,55,997
AL182021,Sam,2021-10-02 00:00:00,HU,,30.8,-61.5,125,940
AL202021,Victor,2021-10-02 00:00:00,TS,,12.1,-34.9,50,999
AL182021,Sam,2021-10-02 06:00:00,HU,,32.1,-61.0,120,945
AL202021,Victor,2021-10-02 06:00:00,TS,,12.5,-35.8,45,1001
AL182021,Sam,2021-10-02 12:00:00,HU,,33.4,-60.1,115,948
AL202021,Victor,2021-10-02 12:00:00,TS,,12.7,-36.7,35,1005
AL182021,Sam,2021-10-02 18:00:00,HU,,34.7,-59.1,110,950
AL202021,Victor,2021-10-02 18:00:00,TD,,13.5,-37.7,30,1007
AL182021,Sam,2021-10-03 00:00:00,HU,,35.8,-57.9,100,954
AL202021,Victor,2021-10-03 00:00:00,TD,,14.4,-38.4,30,1007
